Restaurant,Type,Rating,Price,Address,Lat,Lng,url,ID
Wahaca,Mexican,3.5,Â£Â£,Westfield London Shopping Centre,51.50657618,-0.221941877,https://www.yelp.com/biz/wahaca-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XDjYyAtYgR8k9p-bggp0Aw
1910 Mexican Kitchen,Mexican,3.5,Â£Â£,Westfield London Shopping Centre,51.507578,-0.22128,https://www.yelp.com/biz/1910-mexican-kitchen-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,k26QQDySxt37YkpeJmrR2w
Tortilla - Leadenhall,Mexican,4,Â£,28 Leadenhall Market,51.5126327,-0.0831792,https://www.yelp.com/biz/tortilla-leadenhall-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FBTDTkHQTsYaIsB0AIUzNA
Las Iguanas,Mexican,4.5,Â£Â£,The Malthouse,51.40747779,-0.30749304,https://www.yelp.com/biz/las-iguanas-kingston-upon-thames?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,#NAME?
Wahaca,Mexican,3.5,Â£Â£,Park Pavilion,51.50468055,-0.018745547,https://www.yelp.com/biz/wahaca-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,m5Nr-4eRJf6-LPDpOpc7zg
Tortilla - Oxford Circus,Mexican,3,Â£Â£,6 Market Place,51.5164264,-0.1399762,https://www.yelp.com/biz/tortilla-oxford-circus-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Y7tekTinNq4gOK2MD17EZQ
Poncho 8,Mexican,4,Â£,11 Queen's Head Passage,51.51523928,-0.098941326,https://www.yelp.com/biz/poncho-8-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0573jqqzjDjqzk4PFQ8Aag
Chilango,Mexican,3.5,Â£,64 London Wall,51.516716,-0.0858211,https://www.yelp.com/biz/chilango-london-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,HQTthIEbPUK0ydJl-UfeAA
DF Tacos,Mexican,4,Â£Â£,28-29 Tottenham Court Road,51.518335,-0.132347,https://www.yelp.com/biz/df-tacos-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Pa7LnS6EnPkCeWWcJeOiXg
Wahaca,Mexican,4,Â£Â£,80 Wardour Street,51.51333452,-0.133769912,https://www.yelp.com/biz/wahaca-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9Iv6083qkdRpDdpIrD1uqA
Chimichanga,Mexican,3,Â£Â£,Unit 2b Chaplin Square,51.604688,-0.173384,https://www.yelp.com/biz/chimichanga-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ACW9NxfBkIrYWhpWSu9Ncg
Wahaca,Mexican,3.5,Â£Â£,1-3 Widegate St,51.5181593,-0.0780749,https://www.yelp.com/biz/wahaca-london-18?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,T8RvSLTrxO25Rr-bRvRVDQ
Amigos,Mexican,2.5,Â£,171 Holloway Road,51.54958344,-0.108682998,https://www.yelp.com/biz/amigos-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zUTW6R0A9KgAhaNGuk11KQ
Chiquito,Mexican,2.5,Â£Â£,20-21 Leicester Square,51.510778,-0.129313,https://www.yelp.com/biz/chiquito-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VMelp_TR_vkEEoDp4jEeVw
Tortilla - Charing Cross,Mexican,3.5,Â£,460 Strand Charing Cross,51.5083278,-0.1264033,https://www.yelp.com/biz/tortilla-charing-cross-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,CvpS9KX_g8kJZ5tzY40YOw
Jalisco,Mexican,4,Â£,Unit 1 Brixton Village,51.46217837,-0.111423797,https://www.yelp.com/biz/jalisco-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,z2JyrQrLoA4ajbejJnRVuA
Chilango,Mexican,4,Â£,27 Upper Street,51.534366,-0.1053208,https://www.yelp.com/biz/chilango-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,K7VTGghPis9MLzcWPVWISA
Cafe Chula,Mexican,4,Â£Â£,75 West Yard,51.5413513,-0.14631,https://www.yelp.com/biz/cafe-chula-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tMwfRy3TMfwWR-Zdr8M7Jg
DF Tacos,Mexican,3.5,Â£Â£,Old Truman Brewery,51.52038597,-0.073152333,https://www.yelp.com/biz/df-tacos-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,McA7jz09rkNzEp29gG1mjg
Wahaca,Mexican,3.5,Â£Â£,68-69 Upper Street,51.53600122,-0.103992094,https://www.yelp.com/biz/wahaca-london-16?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5Sg_IJHQd4aEdxoq6Asd3Q
Tortilla - Canary Wharf,Mexican,3.5,Â£,18 North Colonnade,51.50596,-0.02168,https://www.yelp.com/biz/tortilla-canary-wharf-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5_-cyTT9lgyPwRYeCT3XKQ
Corazon,Mexican,4.5,Â£Â£,29 Poland Street,51.5154291,-0.1373084,https://www.yelp.com/biz/corazon-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,uRKk7cwko3TDogkidgkGWg
La Bodega Negra,Mexican,3,Â£Â£,16 Moor Street,51.5136147,-0.1298782,https://www.yelp.com/biz/la-bodega-negra-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,h4z2-8JY4ueaQHW_p3PIMg
Tortilla - Westfield Stratford,Mexican,4.5,Â£,First Floor The Gallery,51.5443356,-0.0063473,https://www.yelp.com/biz/tortilla-westfield-stratford-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,v8kwViR9fTzsY2vNgQ__8Q
Wahaca,Mexican,4,Â£Â£,66 Chandos Place,51.5103409,-0.1245423,https://www.yelp.com/biz/wahaca-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7T93JNX8M2PbZ6yWNfM8tw
MexicanFresh,Mexican,3,Â£Â£,Unit 22,51.43546,-0.191437,https://www.yelp.com/biz/mexicanfresh-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,rp50JE2QEttRhKu5wY8eSA
El Sombrero,Mexican,3.5,Â£Â£,281 High Street,51.3682795,-0.0990418,https://www.yelp.com/biz/el-sombrero-croydon?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,i_6gzh5ceFz6kDaDrCI0sQ
Ay Caramba,Mexican,2.5,Â£,14-16 Camden High Street,51.535318,-0.1389216,https://www.yelp.com/biz/ay-caramba-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,HoglYTHFUwkul9QsgFSlZw
Fiesta Mexicana,Mexican,5,Â£Â£Â£,99 High Street,51.37901887,0.102337,https://www.yelp.com/biz/fiesta-mexicana-orpington?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7XIpQCuBc34CGpZf-RkwSQ
El Camion Mexicano,Mexican,3.5,Â£Â£,25-27 Brewer Street,51.512027,-0.134363,https://www.yelp.com/biz/el-camion-mexicano-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ukdMnDOvHyiW5E30AamOtg
Mestizo,Mexican,4,Â£Â£,103 Hampstead Road,51.52752,-0.1387649,https://www.yelp.com/biz/mestizo-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XeAaUJWcS9RZsE80a1UxjA
Freebird Burritos,Mexican,4,Â£,Rupert Street,51.512248,-0.13368,https://www.yelp.com/biz/freebird-burritos-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wWut4qB7oqH915VhWkI-lw
TONTERIA,Mexican,3,Â£Â£Â£,7-12 Sloane Square,51.49294,-0.1571057,https://www.yelp.com/biz/tonteria-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8Sk6aaTxj3OBwJm2txGnfQ
L'Autre Restaurant,Mexican,3.5,Â£Â£,5B Shepherd Street,51.50606,-0.146524,https://www.yelp.com/biz/l-autre-restaurant-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,C_R6SlaMeZcMOo4VNo9CpQ
El Desperado,Mexican,3.5,Â£Â£,501 London Road,51.3715314,-0.2276057,https://www.yelp.com/biz/el-desperado-sutton?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vs1kK3ZyBnmOo39S-hiXbA
Wahaca,Mexican,3.5,Â£Â£,109-117 Waterloo Road,51.50260594,-0.110155045,https://www.yelp.com/biz/wahaca-london-11?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dovcOcvGxro-NvXvaFwXQQ
Tortilla - Hammersmith,Mexican,3.5,Â£,6A King Street,51.49300069,-0.225509405,https://www.yelp.com/biz/tortilla-hammersmith-hammersmith?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZUuB4FjCo2AVvosdKlMcag
Tortilla- Clapham Junction,Mexican,3.5,Â£,Shopstop Clapham Junction,51.4637356,-0.1683628,https://www.yelp.com/biz/tortilla-clapham-junction-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eEucXX_MDLS7chzbI5e5QA
Gourmet Gorditas,Mexican,5,Â£,28 Curtain Road,51.5229167,-0.080614,https://www.yelp.com/biz/gourmet-gorditas-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QUGuf8dbTLQixH6SsAztWw
Barburrito,Mexican,4,Â£,60b Holborn Viaduct,51.51717,-0.1042805,https://www.yelp.com/biz/barburrito-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UZKJ_nFBn_YQUPioT6k4Bg
Tortilla - Camden,Mexican,3.5,Â£,144 Camden High Street,51.5383851,-0.1417607,https://www.yelp.com/biz/tortilla-camden-camden?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wdKoU58OkcEOOUhzygMjUw
Taquito's,Mexican,4,Â£,78 Wilton Road,51.4925804,-0.1400924,https://www.yelp.com/biz/taquitos-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NngHADhW2PCSPULih5rnag
Chilango,Mexican,4,Â£,90 Tooley Street,51.5044069,-0.0830305,https://www.yelp.com/biz/chilango-london-10?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,quiHcYiZ6JaMnnKfXE13QQ
Exquisito,Mexican,3,Â£Â£,167 Blackstock Road,51.5611397,-0.0986968,https://www.yelp.com/biz/exquisito-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TGDcd4gQ2fYifYVxtSHxYQ
Chiquito,Mexican,1.5,Â£Â£,Royale Leisure Park,51.525334,-0.281336,https://www.yelp.com/biz/chiquito-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,aNhcABkF3wsrDrE91dkz2A
Cafe Mexicali,Mexican,3,Â£Â£,119 Stroud Green Road,51.56893539,-0.112180002,https://www.yelp.com/biz/cafe-mexicali-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,E-g-KOD56-55JFt4oK0n5g
Daddy Donkey Mexican Grill,Mexican,4,Â£,50b Leather Lane,51.52061058,-0.109436213,https://www.yelp.com/biz/daddy-donkey-mexican-grill-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8PBUgH26GimDd3fEk0YRUQ
Wahaca,Mexican,4,Â£Â£,19-23 Charlotte Street,51.51854986,-0.135030034,https://www.yelp.com/biz/wahaca-london-7?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,#NAME?
Tortilla - Victoria,Mexican,4,Â£Â£,Victoria Place Shopping Centre,51.4945246,-0.1457465,https://www.yelp.com/biz/tortilla-victoria-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NXUrA1NQUBufdj7q6qhupQ
Mexican Grille,Mexican,2,Â£Â£,194 Mile End Road,51.5212104,-0.0481274,https://www.yelp.com/biz/mexican-grille-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XG_KbocQNWrPDGOFe7axyg
El Pastor,Mexican,3.5,Â£Â£,7A Stoney Street,51.505117,-0.091086,https://www.yelp.com/biz/el-pastor-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YtmrENipHQqtuf2m_6kLCw
Wahaca Kentish Town,Mexican,4,Â£Â£,276 Kentish Town Road,51.550275,-0.140591,https://www.yelp.com/biz/wahaca-kentish-town-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yeJxZYso-X7409DWFza_IA
Loco Mexicano,Mexican,3,Â£Â£,64-65 Wilton Rd,51.49312877,-0.14079908,https://www.yelp.com/biz/loco-mexicano-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,iaPuzHvuQiyRzVVZFKgR5g
Wahaca,Mexican,4,Â£Â£,Victoria Crescent,51.41997307,-0.204851464,https://www.yelp.com/biz/wahaca-london-20?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,naJMPnO25Es_1qcCR77MuQ
Bad Sports,Mexican,4.5,Â£Â£,184 Hackney Road,51.5305831,-0.0725592,https://www.yelp.com/biz/bad-sports-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,-6FgD8HNhvRdzIiVswQpnQ
Cheeky Chicos Mexican Bar & Restaurant,Mexican,4,Â£Â£,8-12 New Bridge Street,51.5134125,-0.1044481,https://www.yelp.com/biz/cheeky-chicos-mexican-bar-and-restaurant-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mTNixzuXbULJ2K7KKPO4Lg
Chilango,Mexican,3.5,Â£,142 Fleet Street,51.514441,-0.107097,https://www.yelp.com/biz/chilango-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2bkBL8aDa3JywhsI8mpy0g
Chimichanga,Mexican,2.5,Â£Â£,80 The Broadway,51.41971985,-0.201696763,https://www.yelp.com/biz/chimichanga-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AjAeAQHJ_FV68nIVryHBsg
Chipotle Mexican Grill,Mexican,3.5,Â£,101-103 Baker St,51.520743,-0.157243,https://www.yelp.com/biz/chipotle-mexican-grill-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,6BrvrebrWeS1iw9esrtbEw
TaquerÃ­a,Mexican,3.5,Â£Â£,141-145 Westbourne Grove,51.5148344,-0.196085,https://www.yelp.com/biz/taquer%C3%ADa-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jYB7iTfziIuKL6LGqKhlNQ
Lupita,Mexican,4,Â£Â£,7 Kensington High Street,51.502229,-0.1879072,https://www.yelp.com/biz/lupita-london-7?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qo_hL-KYqIj6zRGbclpPtg
Wahaca,Mexican,3.5,Â£Â£,1st Floor One New Change,51.5144405,-0.0969757,https://www.yelp.com/biz/wahaca-london-14?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,M4D1MC4xMQfhq-Jd8n5reA
Los Amigos,Mexican,3.5,Â£Â£,27 East Street,51.3354464,-0.263315844,https://www.yelp.com/biz/los-amigos-epsom-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vqOe1EFmBUrrw6OT8uPZ0w
La Bodega Negra,Mexican,3.5,Â£Â£Â£,9 Old Compton Street,51.513622,-0.129989,https://www.yelp.com/biz/la-bodega-negra-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Hqxr3339kpIEC1Bp5XnrMQ
Chilango,Mexican,4.5,Â£,24 Brewer Street,51.512273,-0.134569,https://www.yelp.com/biz/chilango-london-11?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,77jo3BWAHC1wY8itsHDIaA
Benito's Hat,Mexican,4,Â£,12 Great Castle Street,51.5161376,-0.141628063,https://www.yelp.com/biz/benitos-hat-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,fdoG44-7RdgMg2pnofcxaQ
Chipotle Mexican Grill,Mexican,3.5,Â£,181-185 Wardour St,51.515177,-0.1354988,https://www.yelp.com/biz/chipotle-mexican-grill-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NnDMTsrJvsxLAOnKybfVaQ
Benito's Hat,Mexican,3,Â£,King's Cross Station Mezzanine Level,51.531109,-0.118537,https://www.yelp.com/biz/benitos-hat-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,IoXiuRC3oELRZH8zGJ0Gbw
Benito's Hat,Mexican,3.5,Â£Â£,12-14 Saint John Street,51.5200806,-0.101544,https://www.yelp.com/biz/benitos-hat-london-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,MmVo5dgMk4yae4HV_tgHWg
Burrito Joe,Mexican,4,Â£,Bow Lane,51.5133705,-0.0935,https://www.yelp.com/biz/burrito-joe-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xaOAnzIJVVsMolL_s2muzw
Mi Casa Burritos,Mexican,2,Â£Â£,Euston Road,51.52762184,-0.133128858,https://www.yelp.com/biz/mi-casa-burritos-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3GikB0oZQJAjEhptGvcqCw
Wahaca,Mexican,4,Â£,The Plaza,51.437018,0.270936,https://www.yelp.com/biz/wahaca-dartford?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lIkifn2Qn04_D_1SoD8qYg
Cafe Pacifico,Mexican,3.5,Â£Â£,5 Langley Street,51.5132318,-0.1251885,https://www.yelp.com/biz/cafe-pacifico-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FUF8bxkEGeUGpGmtAvAg0A
Poncho 8,Mexican,3.5,Â£,12 Sheldon Square,51.5192779,-0.1804098,https://www.yelp.com/biz/poncho-8-london-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bBq6OVxdaQA_uLuXl6GJTQ
Tortilla - Bankside,Mexican,4,Â£,Unit 11A,51.5061,-0.0999611,https://www.yelp.com/biz/tortilla-bankside-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OmM4K2s3EnqcILqH8_o-Kw
Wahaca Oxford Circus,Mexican,4,Â£Â£,26-28 Great Portland Street,51.516863,-0.1410477,https://www.yelp.com/biz/wahaca-oxford-circus-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,YnM_mYrPXV7rFXB1H7dPXA
Santo,Mexican,3,Â£Â£,299 Portobello Road,51.51925744,-0.207714685,https://www.yelp.com/biz/santo-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,F-b-5RCwKtNEHeHb41Vx7w
Peyote,Mexican,3.5,Â£Â£Â£,13 Cork Street,51.5099915,-0.1413405,https://www.yelp.com/biz/peyote-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,k-d9wSl4vBOSmIzSl62g4A
